-1.361361052840948105e-02,4.451432731002569199e-03,2.341204322874546051e-02,1.275315694510936737e-02,6.180630996823310852e-03,6.784822326153516769e-03,1.337560825049877167e-02,-1.061579398810863495e-02,-2.328702993690967560e-02,-4.288317169994115829e-03,9.357129223644733429e-03,1.687910407781600952e-02,-1.512763206847012043e-03,3.505022451281547546e-02,1.801319420337677002e-02,2.549171820282936096e-02,1.597850956022739410e-02,7.660108152776956558e-03,-2.089394256472587585e-03,-1.737569924443960190e-03,1.001835335046052933e-02,-2.596727339550852776e-03,1.718968036584556103e-03,-2.682917937636375427e-02,-1.738057658076286316e-02,-2.451526187360286713e-02,6.034911610186100006e-03,1.399160921573638916e-02,2.280539087951183319e-02,4.848543554544448853e-03,-1.276319567114114761e-02,9.850190952420234680e-03,-5.330910906195640564e-03,-1.412648241966962814e-02,-2.810574881732463837e-02,8.191579021513462067e-03,-1.185041945427656174e-02,-6.107893772423267365e-03,1.434144750237464905e-02,2.316166460514068604e-02,-5.327189806848764420e-03,-2.349585993215441704e-03,-1.790564507246017456e-02,-5.890225525945425034e-03,4.976707976311445236e-03,-1.539596728980541229e-02,-1.140305888839066029e-03,2.642617002129554749e-02,-9.701929986476898193e-03,-2.417285693809390068e-03,-2.858051657676696777e-02,1.583136245608329773e-02,2.652888000011444092e-02,4.975580610334873199e-03,-5.125175695866346359e-03,1.171378511935472488e-02,6.654338794760406017e-04,-8.503004908561706543e-03,4.940065089613199234e-03,1.628756523132324219e-02,-1.176787447184324265e-02,-6.361086387187242508e-03,-7.598079275339841843e-03,2.678758092224597931e-02
-1.180024538189172745e-02,-1.128043513745069504e-02,3.124143742024898529e-02,1.666044630110263824e-02,7.905890233814716339e-03,-1.673307269811630249e-02,1.394524052739143372e-02,3.614342072978615761e-03,-2.301800064742565155e-02,-1.290079019963741302e-02,-9.472989477217197418e-03,3.405747562646865845e-02,2.470782492309808731e-04,4.048147425055503845e-02,2.618832327425479889e-02,3.163110837340354919e-02,2.908189594745635986e-02,1.208302099257707596e-02,1.453323010355234146e-02,-7.040421944111585617e-03,2.230365062132477760e-04,-2.792660333216190338e-02,-2.674906700849533081e-02,-3.157075494527816772e-02,-7.845501415431499481e-03,-2.333877049386501312e-02,3.642106661573052406e-03,4.844725597649812698e-03,1.605611480772495270e-02,-1.132769603282213211e-02,7.072863634675741196e-03,1.732808910310268402e-02,6.781099364161491394e-03,-5.614533089101314545e-03,-1.516814250499010086e-02,2.514883317053318024e-02,-1.408977992832660675e-02,-3.029778413474559784e-02,1.571548357605934143e-02,1.827126927673816681e-02,-3.266385570168495178e-02,-2.783140866085886955e-03,-6.849450059235095978e-03,-1.237038522958755493e-03,-1.642847992479801178e-02,-1.765004359185695648e-02,-4.545800329651683569e-04,2.491539157927036285e-02,-3.585716709494590759e-02,8.929959498345851898e-03,-3.856574371457099915e-02,-1.367443241178989410e-02,3.230188414454460144e-02,2.575597725808620453e-03,4.271826241165399551e-03,-1.689948514103889465e-02,2.841330878436565399e-02,-4.195911809802055359e-02,-4.767938517034053802e-03,1.133455894887447357e-02,-3.214512392878532410e-02,-1.806140132248401642e-02,-1.273280754685401917e-02,3.199745342135429382e-02
-2.449592575430870056e-02,-2.000577189028263092e-02,-1.066968590021133423e-02,-8.876896463334560394e-03,6.739275529980659485e-03,6.407476030290126801e-04,-2.073566801846027374e-02,-6.882931105792522430e-03,2.255870401859283447e-02,-1.102873869240283966e-02,-2.843403816223144531e-02,-1.153726782649755478e-02,1.583339273929595947e-02,1.764380489476025105e-03,-3.026442602276802063e-03,-2.730734879150986671e-03,-6.774628534913063049e-03,2.440883545204997063e-03,8.987851440906524658e-03,7.491460070013999939e-03,-1.685397699475288391e-02,-3.133878111839294434e-02,-1.734185265377163887e-03,-1.562933903187513351e-03,1.922580227255821228e-02,6.212293636053800583e-03,2.350877504795789719e-03,-1.303190272301435471e-02,-1.145545486360788345e-02,2.057121135294437408e-03,2.061224356293678284e-02,2.536600641906261444e-02,4.927065223455429077e-03,1.756206038407981396e-03,1.250335667282342911e-02,-6.952452939003705978e-03,-1.435295119881629944e-02,2.423926955088973045e-03,2.196549467043951154e-04,-2.469222061336040497e-03,2.296398626640439034e-03,1.651324518024921417e-02,2.473901398479938507e-02,1.637206878513097763e-03,-7.604730781167745590e-03,-2.684908686205744743e-03,-1.001405809074640274e-02,-6.433799862861633301e-03,-1.715295761823654175e-02,3.878173418343067169e-03,9.917232673615217209e-04,-2.264780737459659576e-02,1.586664729984477162e-04,-4.876146558672189713e-03,-1.099894009530544281e-02,-9.950632229447364807e-04,-2.379757910966873169e-02,8.325754664838314056e-03,-1.448052469640970230e-02,1.237880345433950424e-02,1.254050061106681824e-03,-4.233066458255052567e-03,4.770102677866816521e-04,-9.364126599393785000e-04
2.057551871985197067e-03,5.735207349061965942e-03,1.483346242457628250e-02,-1.201869267970323563e-02,-3.490202128887176514e-02,1.270095258951187134e-02,1.054255943745374680e-02,-1.348845544271171093e-03,3.714109305292367935e-03,1.425302820280194283e-03,-2.087872847914695740e-02,-1.198111058329232037e-04,2.208960242569446564e-02,2.212012186646461487e-02,6.739164702594280243e-03,1.846039853990077972e-02,1.334939897060394287e-02,1.133386604487895966e-02,2.754902932792901993e-03,-4.307216964662075043e-03,-3.995487000793218613e-03,-3.009591624140739441e-02,-2.268951386213302612e-02,-1.807331107556819916e-02,-1.113353669643402100e-02,-1.915528788231313229e-03,2.124806400388479233e-03,-5.456572864204645157e-03,-6.395485252141952515e-03,-1.943094073794782162e-03,6.337380036711692810e-04,4.789359122514724731e-02,6.616795435547828674e-03,-8.039020001888275146e-03,-1.899614743888378143e-02,3.818462835624814034e-03,-3.123903833329677582e-02,-7.728994358330965042e-03,9.324464015662670135e-03,1.620142604224383831e-03,-1.520790345966815948e-02,-2.582035027444362640e-03,-1.257948018610477448e-02,-6.809698417782783508e-03,-1.129922177642583847e-02,1.815877668559551239e-02,-2.057154476642608643e-02,3.743100445717573166e-03,-1.313254144042730331e-02,6.266642361879348755e-03,3.770748618990182877e-03,2.380218729376792908e-02,2.042493782937526703e-02,-4.805059637874364853e-03,-5.814760457724332809e-03,1.118963025510311127e-02,7.863417267799377441e-03,-9.590357542037963867e-03,-4.901708569377660751e-03,-1.470346353016793728e-03,-1.734166219830513000e-02,-1.624791882932186127e-02,1.721908152103424072e-02,1.722615398466587067e-02
-1.874298788607120514e-02,1.622156007215380669e-03,8.984008803963661194e-03,1.119594741612672806e-02,6.049793679267168045e-03,-3.218921273946762085e-02,1.668679900467395782e-02,-1.110226847231388092e-02,-2.719288691878318787e-03,-8.188306353986263275e-03,-3.553792461752891541e-02,4.673456307500600815e-03,-2.534331195056438446e-02,2.266453020274639130e-02,3.860937431454658508e-02,1.759498752653598785e-02,9.689336642622947693e-03,2.715756930410861969e-02,3.182200714945793152e-03,-8.437050506472587585e-03,2.953873574733734131e-02,-3.674092516303062439e-02,2.352460986003279686e-03,-2.294044941663742065e-02,-1.510839071124792099e-02,-1.211446337401866913e-02,-8.024015463888645172e-03,2.456951420754194260e-03,6.591065321117639542e-03,1.367266848683357239e-02,-2.842492540366947651e-04,2.467343769967556000e-02,-1.633757166564464569e-02,-8.821566589176654816e-03,-7.701514754444360733e-03,2.287447080016136169e-02,-1.394743937999010086e-02,8.720302022993564606e-03,1.778676174581050873e-02,1.979333534836769104e-02,1.272976025938987732e-02,8.808847516775131226e-03,3.606551093980669975e-03,-2.619591308757662773e-03,-5.615706555545330048e-03,-2.247937396168708801e-02,-8.812169544398784637e-03,1.038363017141819000e-02,-7.421327754855155945e-04,-2.231619320809841156e-02,-1.063580252230167389e-02,4.038089513778686523e-02,1.905234530568122864e-02,2.753603644669055939e-02,-1.371411513537168503e-02,-2.039971575140953064e-02,2.741089649498462677e-02,4.150833701714873314e-04,2.412247238680720329e-03,1.747650094330310822e-02,-2.859380794689059258e-03,-4.084189981222152710e-02,-1.951662637293338776e-02,2.390348538756370544e-02
-1.693033799529075623e-02,-1.327104400843381882e-02,1.058663055300712585e-02,7.145388983190059662e-03,1.808010973036289215e-02,-2.016921155154705048e-02,5.356934852898120880e-03,8.172081783413887024e-03,-3.299708245322108269e-03,6.022465415298938751e-03,-6.713703274726867676e-03,1.296225469559431076e-02,7.452018093317747116e-03,2.791640907526016235e-02,2.474151924252510071e-02,1.307608187198638916e-02,6.424360908567905426e-03,-6.658568978309631348e-03,-2.491942606866359711e-03,-1.213622931391000748e-02,6.005199626088142395e-03,-1.790668442845344543e-02,-5.074167624115943909e-03,-1.748047769069671631e-02,-5.182822234928607941e-03,-1.342858746647834778e-02,-2.115383278578519821e-03,-8.732535876333713531e-03,3.748537041246891022e-03,6.613271310925483704e-03,8.067798800766468048e-03,2.399359457194805145e-02,-1.288296189159154892e-02,-1.972849108278751373e-02,-1.768347434699535370e-02,3.013761900365352631e-02,-1.900796219706535339e-02,-4.910499228572007269e-06,5.061099305748939514e-03,1.302540767937898636e-02,-1.796947419643402100e-02,9.778019040822982788e-03,-1.043555326759815216e-02,-3.244229359552264214e-03,5.318195559084415436e-03,-2.616839855909347534e-02,-3.804088337346911430e-03,1.408801507204771042e-02,-5.813661962747573853e-03,-5.228496622294187546e-03,-2.715188078582286835e-02,-2.052062377333641052e-02,1.433831918984651566e-02,5.961931310594081879e-03,-4.984023515135049820e-03,-2.474086126312613487e-03,5.307535640895366669e-03,-1.018796395510435104e-02,-2.336185192689299583e-03,1.077745389193296432e-02,1.099414774216711521e-03,-1.817659102380275726e-02,-4.425794817507266998e-03,1.849887892603874207e-02
-1.074268892407417297e-01,-1.979574710130691528e-01,-7.335881888866424561e-02,-5.639331415295600891e-02,-1.877789944410324097e-02,-1.964875161647796631e-01,3.913643211126327515e-02,4.662093147635459900e-02,2.214426361024379730e-02,-1.134302560240030289e-02,-2.735434472560882568e-02,-4.010679572820663452e-02,1.248829290270805359e-01,-4.447707906365394592e-02,-5.267967283725738525e-02,-7.883767783641815186e-02,-5.157472938299179077e-02,-1.416633129119873047e-01,-8.462634682655334473e-02,-1.060388758778572083e-01,-8.705295622348785400e-02,-1.506763696670532227e-01,6.986904144287109375e-02,7.975720614194869995e-02,6.468337029218673706e-02,7.671014405786991119e-03,-1.377953439950942993e-01,5.924723111093044281e-03,-6.144157424569129944e-02,1.097723916172981262e-01,-5.635778978466987610e-02,5.111050605773925781e-02,-5.660549551248550415e-02,8.145002275705337524e-02,-1.833193190395832062e-02,6.674251519143581390e-03,-3.826991096138954163e-02,5.959737673401832581e-02,9.538467228412628174e-02,4.807443544268608093e-02,-3.953641653060913086e-02,4.938224703073501587e-02,-3.372922912240028381e-02,-2.081811986863613129e-02,5.018901452422142029e-02,-1.640638336539268494e-02,-1.124491170048713684e-02,-4.943112283945083618e-02,4.222173616290092468e-02,1.639298647642135620e-01,3.844043985009193420e-02,-8.968481421470642090e-02,-7.491046935319900513e-02,8.917436935007572174e-03,-1.541569828987121582e-01,-2.951951324939727783e-01,-4.999425262212753296e-02,5.631029233336448669e-02,-1.828504502773284912e-01,6.480701267719268799e-02,4.034420475363731384e-02,-8.633989840745925903e-02,1.338816434144973755e-01,-7.824026048183441162e-02
2.714476548135280609e-02,2.328982762992382050e-02,1.169875636696815491e-02,1.358107104897499084e-02,-1.317154988646507263e-02,2.228294871747493744e-02,-3.385790914762765169e-04,7.567851804196834564e-03,6.244491785764694214e-03,1.159508619457483292e-02,8.916435763239860535e-03,2.561234403401613235e-03,-7.292006630450487137e-03,5.797707941383123398e-03,5.340572912245988846e-03,1.051145140081644058e-02,1.170795690268278122e-02,2.147082984447479248e-02,2.496951026841998100e-03,1.414177473634481430e-02,8.692641858942806721e-04,1.839007250964641571e-02,-8.903129957616329193e-03,-8.692307397723197937e-03,-7.861126214265823364e-03,8.597332984209060669e-03,4.546039272099733353e-03,-3.075690008699893951e-03,-1.115563441999256611e-03,-1.662953756749629974e-02,-2.953867893666028976e-03,1.746672205626964569e-03,8.562859147787094116e-03,-6.733948830515146255e-03,1.306008780375123024e-03,6.947232410311698914e-03,2.031770301982760429e-03,-1.737950928509235382e-02,-1.610398665070533752e-02,-1.610720343887805939e-02,-5.048610735684633255e-03,-1.624167151749134064e-02,1.052867621183395386e-02,-4.119237884879112244e-03,-1.273120567202568054e-02,8.101160638034343719e-03,2.163081197068095207e-03,-2.803919371217489243e-03,-3.125664545223116875e-03,-1.484386436641216278e-02,-1.684452639892697334e-03,2.281130105257034302e-02,9.694964624941349030e-03,-1.785053312778472900e-02,2.662694454193115234e-02,2.914948947727680206e-02,1.415783725678920746e-02,-1.719358749687671661e-02,1.719235815107822418e-02,-2.098829858005046844e-02,-1.251749787479639053e-02,1.429596077650785446e-02,-1.595089398324489594e-02,9.351709857583045959e-03
-1.552224345505237579e-02,6.875924300402402878e-03,2.830353751778602600e-02,2.948536165058612823e-02,2.786375582218170166e-02,-1.217993535101413727e-02,-1.138647925108671188e-02,-1.363795064389705658e-02,1.360633410513401031e-03,-1.901165395975112915e-02,-1.117128506302833557e-02,1.179903279989957809e-02,-1.771495491266250610e-02,3.220574930310249329e-02,2.816950157284736633e-02,3.512840718030929565e-02,5.615699104964733124e-03,1.593811996281147003e-02,3.008812293410301208e-02,5.266807042062282562e-03,1.190126501023769379e-02,-1.056008785963058472e-02,-2.036343142390251160e-02,-3.793403506278991699e-02,3.490900387987494469e-03,-3.173825889825820923e-02,2.506025694310665131e-02,-3.707746742293238640e-03,2.840857021510601044e-02,-8.743295446038246155e-03,-6.876997184008359909e-03,-6.516539491713047028e-03,1.751367188990116119e-02,-2.459979150444269180e-03,1.750691048800945282e-02,1.162468735128641129e-02,1.610919646918773651e-02,-1.147387363016605377e-02,-1.228082925081253052e-02,1.474261377006769180e-02,-4.333974793553352356e-03,7.205897476524114609e-03,1.344554126262664795e-02,2.807085402309894562e-02,-2.532332576811313629e-02,-2.462159842252731323e-02,5.964514333754777908e-03,2.657422237098217010e-02,-3.452372550964355469e-02,3.135958919301629066e-03,-1.986535266041755676e-02,-3.578931465744972229e-02,3.653106093406677246e-02,1.295383321121335030e-03,4.217646550387144089e-03,-2.563140727579593658e-02,1.834641210734844208e-02,-2.133168280124664307e-02,1.423853170126676559e-02,1.333359163254499435e-02,-1.051346957683563232e-02,-1.642643660306930542e-02,-3.443647548556327820e-02,3.707901015877723694e-02
1.171957328915596008e-02,1.125236693769693375e-02,1.960726268589496613e-02,1.583616249263286591e-02,4.899665247648954391e-03,8.622532710433006287e-03,-1.686268253251910210e-03,-1.138814604928484187e-05,-1.241721492260694504e-02,4.300241824239492416e-03,1.338687259703874588e-02,1.228054054081439972e-02,-5.382800009101629257e-03,1.359200011938810349e-02,8.004204370081424713e-03,1.657371409237384796e-02,1.581197232007980347e-02,7.087409612722694874e-04,1.294617075473070145e-03,-2.316400641575455666e-04,-3.339898248668760061e-04,4.441054072231054306e-03,8.862435352057218552e-04,-1.348475180566310883e-02,-1.138213369995355606e-02,-9.236828424036502838e-03,9.133174084126949310e-03,7.410950027406215668e-03,1.968313008546829224e-02,-3.461921354755759239e-03,-1.341938693076372147e-02,4.985922016203403473e-03,4.834305495023727417e-03,-1.666808128356933594e-02,-1.340514142066240311e-02,9.771160781383514404e-03,9.027788415551185608e-03,-1.578464917838573456e-02,-6.611014250665903091e-03,4.076914920005947351e-04,-5.732283461838960648e-03,-1.509541179984807968e-02,-7.986628450453281403e-03,5.841433536261320114e-03,-1.448232028633356094e-02,-1.183868385851383209e-02,4.795706830918788910e-03,1.239437144249677658e-02,-1.101315580308437347e-02,-2.032357966527342796e-03,-1.438233070075511932e-02,3.521248931065201759e-03,1.559875812381505966e-02,-6.177128758281469345e-03,1.045881491154432297e-02,7.071498781442642212e-03,7.355712354183197021e-03,-2.000392600893974304e-02,1.507341209799051285e-02,-8.974269963800907135e-03,-1.389756239950656891e-02,6.255370099097490311e-03,-5.723671056330204010e-03,1.339776813983917236e-02
