1.084485054016113281e-01,0.000000000000000000e+00
3.853583335876464844e-02,0.000000000000000000e+00
7.336342334747314453e-02,0.000000000000000000e+00
7.784721851348876953e-01,0.000000000000000000e+00
9.312322735786437988e-01,0.000000000000000000e+00
8.800774812698364258e-02,0.000000000000000000e+00
5.698448419570922852e-01,0.000000000000000000e+00
9.680250287055969238e-01,0.000000000000000000e+00
6.732293963432312012e-01,0.000000000000000000e+00
2.451796531677246094e-01,0.000000000000000000e+00
2.629659175872802734e-01,0.000000000000000000e+00
3.196395635604858398e-01,0.000000000000000000e+00
1.041393876075744629e-01,0.000000000000000000e+00
9.554843306541442871e-01,0.000000000000000000e+00
3.402538299560546875e-01,0.000000000000000000e+00
2.775163054466247559e-01,0.000000000000000000e+00
9.436994791030883789e-02,0.000000000000000000e+00
4.364493489265441895e-01,0.000000000000000000e+00
4.462050795555114746e-01,0.000000000000000000e+00
1.254870891571044922e-01,0.000000000000000000e+00
2.713529467582702637e-01,0.000000000000000000e+00
5.909061431884765625e-01,0.000000000000000000e+00
2.131466865539550781e-01,0.000000000000000000e+00
7.943683862686157227e-02,0.000000000000000000e+00
6.951320767402648926e-01,0.000000000000000000e+00
5.531049370765686035e-01,0.000000000000000000e+00
4.743175506591796875e-01,0.000000000000000000e+00
5.604540705680847168e-01,0.000000000000000000e+00
7.455180883407592773e-01,0.000000000000000000e+00
9.178867340087890625e-01,0.000000000000000000e+00
1.296616196632385254e-01,0.000000000000000000e+00
1.638160347938537598e-01,0.000000000000000000e+00
2.731348276138305664e-01,0.000000000000000000e+00
7.973458170890808105e-01,1.000000000000000000e+00
3.518175482749938965e-01,0.000000000000000000e+00
2.533214688301086426e-01,0.000000000000000000e+00
4.744756221771240234e-02,0.000000000000000000e+00
8.339738845825195312e-02,0.000000000000000000e+00
9.293146133422851562e-01,0.000000000000000000e+00
8.540737628936767578e-02,0.000000000000000000e+00
2.335340976715087891e-01,0.000000000000000000e+00
4.250299334526062012e-01,0.000000000000000000e+00
1.793766617774963379e-01,0.000000000000000000e+00
7.930863499641418457e-01,0.000000000000000000e+00
6.209639906883239746e-01,0.000000000000000000e+00
7.148618102073669434e-01,0.000000000000000000e+00
6.505521535873413086e-01,0.000000000000000000e+00
6.332759857177734375e-01,0.000000000000000000e+00
2.585210204124450684e-01,0.000000000000000000e+00
6.156559586524963379e-01,0.000000000000000000e+00
5.307239890098571777e-01,0.000000000000000000e+00
9.093799591064453125e-01,0.000000000000000000e+00
9.024423360824584961e-01,0.000000000000000000e+00
1.465458273887634277e-01,0.000000000000000000e+00
1.880992054939270020e-01,0.000000000000000000e+00
4.763206839561462402e-01,0.000000000000000000e+00
2.764075994491577148e-02,0.000000000000000000e+00
7.815347313880920410e-01,0.000000000000000000e+00
8.683860301971435547e-02,0.000000000000000000e+00
5.611947178840637207e-01,0.000000000000000000e+00
8.554629087448120117e-01,0.000000000000000000e+00
9.703198671340942383e-01,0.000000000000000000e+00
9.238163828849792480e-01,0.000000000000000000e+00
3.513890504837036133e-01,0.000000000000000000e+00
2.016556262969970703e-02,0.000000000000000000e+00
8.739873170852661133e-01,0.000000000000000000e+00
8.526707291603088379e-01,0.000000000000000000e+00
7.936481833457946777e-01,0.000000000000000000e+00
6.867220997810363770e-01,0.000000000000000000e+00
3.323904871940612793e-01,0.000000000000000000e+00
3.347994089126586914e-01,0.000000000000000000e+00
6.682086586952209473e-01,0.000000000000000000e+00
5.699433684349060059e-01,0.000000000000000000e+00
4.771511554718017578e-01,0.000000000000000000e+00
4.348194003105163574e-01,0.000000000000000000e+00
9.654497504234313965e-01,0.000000000000000000e+00
4.326159358024597168e-01,0.000000000000000000e+00
5.101212263107299805e-01,0.000000000000000000e+00
4.763640761375427246e-01,0.000000000000000000e+00
5.090937018394470215e-01,0.000000000000000000e+00
5.230756998062133789e-01,1.000000000000000000e+00
6.650815606117248535e-01,0.000000000000000000e+00
2.823432683944702148e-01,0.000000000000000000e+00
2.365895509719848633e-01,0.000000000000000000e+00
6.776427626609802246e-01,0.000000000000000000e+00
6.125257611274719238e-01,0.000000000000000000e+00
6.183973550796508789e-01,0.000000000000000000e+00
4.513376951217651367e-01,0.000000000000000000e+00
7.094508409500122070e-01,0.000000000000000000e+00
3.099423050880432129e-01,0.000000000000000000e+00
6.394973993301391602e-01,0.000000000000000000e+00
3.728348612785339355e-01,0.000000000000000000e+00
3.281850218772888184e-01,0.000000000000000000e+00
3.597621321678161621e-01,0.000000000000000000e+00
1.301727294921875000e-01,0.000000000000000000e+00
6.265011429786682129e-01,0.000000000000000000e+00
4.673880338668823242e-01,0.000000000000000000e+00
7.780343294143676758e-01,0.000000000000000000e+00
8.655962347984313965e-01,0.000000000000000000e+00
3.412792682647705078e-01,0.000000000000000000e+00
4.142612218856811523e-01,0.000000000000000000e+00
9.648599624633789062e-01,0.000000000000000000e+00
6.675477027893066406e-01,0.000000000000000000e+00
1.772203445434570312e-01,0.000000000000000000e+00
2.942041754722595215e-01,0.000000000000000000e+00
6.350801587104797363e-01,0.000000000000000000e+00
9.580159783363342285e-01,0.000000000000000000e+00
2.663280963897705078e-01,0.000000000000000000e+00
3.439294099807739258e-01,0.000000000000000000e+00
5.944763422012329102e-01,0.000000000000000000e+00
2.445741295814514160e-01,0.000000000000000000e+00
8.118379712104797363e-01,0.000000000000000000e+00
3.854703903198242188e-01,0.000000000000000000e+00
2.971496582031250000e-01,0.000000000000000000e+00
7.813370227813720703e-01,0.000000000000000000e+00
2.537741065025329590e-01,0.000000000000000000e+00
4.580492973327636719e-01,0.000000000000000000e+00
1.899977326393127441e-01,0.000000000000000000e+00
6.105073690414428711e-01,0.000000000000000000e+00
3.517608046531677246e-01,0.000000000000000000e+00
1.415387392044067383e-01,0.000000000000000000e+00
3.830965161323547363e-01,0.000000000000000000e+00
1.964654326438903809e-01,0.000000000000000000e+00
8.905395269393920898e-01,0.000000000000000000e+00
7.660228013992309570e-02,0.000000000000000000e+00
6.442063450813293457e-01,0.000000000000000000e+00
5.235815048217773438e-01,0.000000000000000000e+00
1.267511844635009766e-01,0.000000000000000000e+00
5.419864654541015625e-01,0.000000000000000000e+00
3.877800703048706055e-01,0.000000000000000000e+00
5.599689483642578125e-02,0.000000000000000000e+00
6.458203196525573730e-01,0.000000000000000000e+00
2.881995439529418945e-01,0.000000000000000000e+00
3.827353715896606445e-01,0.000000000000000000e+00
5.160946846008300781e-01,0.000000000000000000e+00
